timestamp,temperature_difference
2022-05-22 18:01:00+02:00,0.77
2022-05-22 18:02:00+02:00,0.41
2022-05-22 18:03:00+02:00,0.0
2022-05-22 18:04:00+02:00,-0.2
2022-05-22 18:05:00+02:00,-0.54
2022-05-22 18:06:00+02:00,-0.71
2022-05-22 18:07:00+02:00,-0.87
2022-05-22 18:44:00+02:00,-7.71
2022-05-22 18:45:00+02:00,-7.75
2022-05-22 18:46:00+02:00,-4.32
2022-05-22 18:47:00+02:00,-4.06
2022-05-22 18:48:00+02:00,-3.57
2022-05-22 18:49:00+02:00,-3.32
2022-05-22 18:50:00+02:00,-3.08
2022-05-22 18:51:00+02:00,-2.74
2022-05-22 18:52:00+02:00,-2.43
2022-05-22 18:53:00+02:00,-2.23
2022-05-22 18:54:00+02:00,-2.12
2022-05-22 18:55:00+02:00,-1.74
2022-05-22 18:56:00+02:00,-1.79
2022-05-22 18:57:00+02:00,-2.06
2022-05-22 18:58:00+02:00,-1.82
2022-05-22 18:59:00+02:00,-2.03
2022-05-22 19:00:00+02:00,-1.83
2022-05-22 19:01:00+02:00,-1.68
2022-05-22 19:02:00+02:00,-1.64
2022-05-22 19:03:00+02:00,-1.39
2022-05-22 19:04:00+02:00,-1.44
2022-05-22 19:05:00+02:00,-1.44
2022-05-22 19:06:00+02:00,-1.7
2022-05-22 19:07:00+02:00,-1.81
2022-05-22 19:08:00+02:00,-1.74
2022-05-22 19:09:00+02:00,-1.71
2022-05-22 19:10:00+02:00,-1.27
2022-05-22 19:11:00+02:00,-1.12
2022-05-22 19:12:00+02:00,-1.45
2022-05-22 19:13:00+02:00,-1.49
2022-05-22 19:14:00+02:00,-1.77
2022-05-22 19:15:00+02:00,-1.8
2022-05-22 19:16:00+02:00,-1.87
2022-05-22 19:17:00+02:00,-1.82
2022-05-22 19:18:00+02:00,-1.88
2022-05-22 19:19:00+02:00,-2.04
2022-05-22 19:20:00+02:00,-2.02
2022-05-22 19:21:00+02:00,-1.87
2022-05-22 19:22:00+02:00,-1.54
2022-05-22 19:23:00+02:00,-1.43
2022-05-22 19:24:00+02:00,-1.28
2022-05-22 19:25:00+02:00,-1.08
2022-05-22 19:26:00+02:00,-0.82
2022-05-22 19:27:00+02:00,-0.82
2022-05-22 19:28:00+02:00,-0.85
2022-05-22 19:29:00+02:00,-0.9
2022-05-22 19:30:00+02:00,-0.79
2022-05-22 19:31:00+02:00,-0.79
2022-05-22 19:32:00+02:00,-0.97
2022-05-22 19:33:00+02:00,-1.21
2022-05-22 19:34:00+02:00,-1.32
2022-05-22 19:35:00+02:00,-1.19
2022-05-22 19:36:00+02:00,-1.43
2022-05-22 19:37:00+02:00,-1.24
2022-05-22 19:38:00+02:00,-1.11
2022-05-22 19:39:00+02:00,-0.91
2022-05-22 19:40:00+02:00,-0.65
2022-05-22 19:41:00+02:00,-0.64
2022-05-22 19:42:00+02:00,-0.47
2022-05-22 19:43:00+02:00,-0.55
2022-05-22 19:44:00+02:00,-0.79
2022-05-22 19:45:00+02:00,-0.7
2022-05-22 19:46:00+02:00,-0.65
2022-05-22 19:47:00+02:00,-0.7
2022-05-22 19:48:00+02:00,-0.89
2022-05-22 19:49:00+02:00,-0.94
2022-05-22 19:50:00+02:00,-0.99
2022-05-22 19:51:00+02:00,-1.45
2022-05-22 19:52:00+02:00,-1.87
2022-05-22 19:53:00+02:00,-2.1
2022-05-22 19:54:00+02:00,-1.95
2022-05-22 19:55:00+02:00,-1.78
2022-05-22 19:56:00+02:00,-1.7
2022-05-22 19:57:00+02:00,-1.71
2022-05-22 19:58:00+02:00,-1.64
2022-05-22 19:59:00+02:00,-1.78
2022-05-22 20:00:00+02:00,-1.75
2022-05-22 20:01:00+02:00,-1.84
2022-05-22 20:02:00+02:00,-1.67
2022-05-22 20:03:00+02:00,-1.61
2022-05-22 20:04:00+02:00,-1.47
2022-05-22 20:05:00+02:00,-1.38
2022-05-22 20:06:00+02:00,-1.17
2022-05-22 20:07:00+02:00,-1.13
2022-05-22 20:08:00+02:00,-1.12
2022-05-22 20:09:00+02:00,-1.13
2022-05-22 20:10:00+02:00,-1.08
2022-05-22 20:11:00+02:00,-1.09
2022-05-22 20:12:00+02:00,-1.04
2022-05-22 20:13:00+02:00,-0.96
2022-05-22 20:14:00+02:00,-0.93
2022-05-22 20:15:00+02:00,-0.96
2022-05-22 20:16:00+02:00,-0.86
2022-05-22 20:17:00+02:00,-0.87
2022-05-22 20:18:00+02:00,-0.96
2022-05-22 20:19:00+02:00,-1.0
2022-05-22 20:20:00+02:00,-1.05
2022-05-22 20:21:00+02:00,-1.13
2022-05-22 20:22:00+02:00,-1.18
2022-05-22 20:23:00+02:00,-1.68
2022-05-22 20:24:00+02:00,-1.99
2022-05-22 20:25:00+02:00,-1.98
2022-05-22 20:26:00+02:00,-1.78
2022-05-22 20:27:00+02:00,-1.72
2022-05-22 20:28:00+02:00,-1.58
2022-05-22 20:29:00+02:00,-1.52
2022-05-22 20:30:00+02:00,-1.54
2022-05-22 20:31:00+02:00,-1.63
2022-05-22 20:32:00+02:00,-1.71
2022-05-22 20:33:00+02:00,-1.65
2022-05-22 20:34:00+02:00,-1.67
2022-05-22 20:35:00+02:00,-1.64
2022-05-22 20:36:00+02:00,-1.45
2022-05-22 20:37:00+02:00,-1.42
2022-05-22 20:38:00+02:00,-1.33
2022-05-22 20:39:00+02:00,-1.23
2022-05-22 20:40:00+02:00,-1.28
2022-05-22 20:41:00+02:00,-1.25
2022-05-22 20:42:00+02:00,-1.61
2022-05-22 20:43:00+02:00,-2.04
2022-05-22 20:44:00+02:00,-2.13
2022-05-22 20:45:00+02:00,-1.91
2022-05-22 20:46:00+02:00,-1.6
2022-05-22 20:47:00+02:00,-1.37
2022-05-22 20:48:00+02:00,-1.36
2022-05-22 20:49:00+02:00,-1.35
2022-05-22 20:50:00+02:00,-1.52
2022-05-22 20:51:00+02:00,-1.51
2022-05-22 20:52:00+02:00,-1.65
2022-05-22 20:53:00+02:00,-2.26
2022-05-22 20:54:00+02:00,-2.67
2022-05-22 20:55:00+02:00,-2.66
2022-05-22 20:56:00+02:00,-3.71
2022-05-22 20:57:00+02:00,-3.84
2022-05-22 20:58:00+02:00,-4.01
2022-05-22 20:59:00+02:00,-3.37
2022-05-22 21:00:00+02:00,-2.96
2022-05-22 21:01:00+02:00,-2.76
2022-05-22 21:02:00+02:00,-2.73
2022-05-22 21:03:00+02:00,-2.68
2022-05-22 21:04:00+02:00,-2.68
2022-05-22 21:05:00+02:00,-2.5
2022-05-22 21:06:00+02:00,-2.21
2022-05-22 21:07:00+02:00,-1.87
2022-05-22 21:08:00+02:00,-1.57
2022-05-22 21:09:00+02:00,-1.31
2022-05-22 21:10:00+02:00,-1.28
2022-05-22 21:11:00+02:00,-1.3
2022-05-22 21:12:00+02:00,-1.56
2022-05-22 21:13:00+02:00,-1.53
2022-05-22 21:14:00+02:00,-1.49
2022-05-22 21:15:00+02:00,-1.51
2022-05-22 21:16:00+02:00,-1.38
2022-05-22 21:17:00+02:00,-1.36
2022-05-22 21:18:00+02:00,-1.31
2022-05-22 21:19:00+02:00,-1.28
2022-05-22 21:20:00+02:00,-1.3
2022-05-22 21:21:00+02:00,-1.24
2022-05-22 21:22:00+02:00,-1.14
2022-05-22 21:23:00+02:00,-1.09
2022-05-22 21:24:00+02:00,-1.13
2022-05-22 21:25:00+02:00,-0.88
2022-05-22 21:26:00+02:00,-0.71
2022-05-22 21:27:00+02:00,-0.54
2022-05-22 21:28:00+02:00,-0.57
2022-05-22 21:29:00+02:00,-0.56
2022-05-22 21:30:00+02:00,-0.57
2022-05-22 21:31:00+02:00,-0.65
2022-05-22 21:32:00+02:00,-0.64
2022-05-22 21:33:00+02:00,-0.7
2022-05-22 21:34:00+02:00,-0.63
2022-05-22 21:35:00+02:00,-0.66
2022-05-22 21:36:00+02:00,-0.61
2022-05-22 21:37:00+02:00,-0.48
2022-05-22 21:38:00+02:00,-0.49
2022-05-22 21:39:00+02:00,-0.31
2022-05-22 21:40:00+02:00,-0.32
2022-05-22 21:41:00+02:00,-0.31
2022-05-22 21:42:00+02:00,-0.05
2022-05-22 21:43:00+02:00,-0.12
2022-05-22 21:44:00+02:00,-0.25
2022-05-22 21:45:00+02:00,0.05
2022-05-22 21:46:00+02:00,0.02
2022-05-22 21:47:00+02:00,0.12
2022-05-22 21:48:00+02:00,0.05
2022-05-22 21:49:00+02:00,0.02
2022-05-22 21:50:00+02:00,0.01
2022-05-22 21:51:00+02:00,0.07
2022-05-22 21:52:00+02:00,0.07
2022-05-22 21:53:00+02:00,0.04
2022-05-22 21:54:00+02:00,0.08
2022-05-22 21:55:00+02:00,0.24
2022-05-22 21:56:00+02:00,0.31
2022-05-22 21:57:00+02:00,0.26
2022-05-22 21:58:00+02:00,0.35
2022-05-22 21:59:00+02:00,0.46
2022-05-22 22:00:00+02:00,0.52
2022-05-22 22:01:00+02:00,0.52
2022-05-22 22:02:00+02:00,0.45
2022-05-22 22:03:00+02:00,0.34
2022-05-22 22:04:00+02:00,0.03
2022-05-22 22:05:00+02:00,-0.52
2022-05-22 22:06:00+02:00,-0.63
2022-05-22 22:07:00+02:00,-0.66
2022-05-22 22:08:00+02:00,-0.63
2022-05-22 22:09:00+02:00,-0.71
2022-05-22 22:10:00+02:00,-0.68
2022-05-22 22:11:00+02:00,-0.63
2022-05-22 22:12:00+02:00,-0.56
2022-05-22 22:13:00+02:00,-0.47
2022-05-22 22:14:00+02:00,-0.36
2022-05-22 22:15:00+02:00,-0.32
2022-05-22 22:16:00+02:00,-0.24
2022-05-22 22:17:00+02:00,-0.1
2022-05-22 22:18:00+02:00,-0.07
2022-05-22 22:19:00+02:00,-0.07
2022-05-22 22:20:00+02:00,-0.01
2022-05-22 22:21:00+02:00,0.04
2022-05-22 22:22:00+02:00,0.15
2022-05-22 22:23:00+02:00,0.14
2022-05-22 22:24:00+02:00,0.15
2022-05-22 22:25:00+02:00,0.12
2022-05-22 22:26:00+02:00,0.11
2022-05-22 22:27:00+02:00,0.09
2022-05-22 22:28:00+02:00,0.05
2022-05-22 22:29:00+02:00,0.05
2022-05-22 22:30:00+02:00,0.01
2022-05-22 22:31:00+02:00,-0.26
2022-05-22 22:32:00+02:00,-0.28
2022-05-22 22:33:00+02:00,-0.47
2022-05-22 22:34:00+02:00,-0.52
2022-05-22 22:35:00+02:00,-0.48
2022-05-22 22:36:00+02:00,-0.48
2022-05-22 22:37:00+02:00,-0.5
2022-05-22 22:38:00+02:00,-0.53
2022-05-22 22:39:00+02:00,-0.53
2022-05-22 22:40:00+02:00,-0.45
2022-05-22 22:41:00+02:00,-0.5
2022-05-22 22:42:00+02:00,-0.51
2022-05-22 22:43:00+02:00,-0.54
2022-05-22 22:44:00+02:00,-0.53
2022-05-22 22:45:00+02:00,-0.48
2022-05-22 22:46:00+02:00,-0.41
2022-05-22 22:47:00+02:00,-0.32
2022-05-22 22:48:00+02:00,-0.23
2022-05-22 22:49:00+02:00,-0.1
2022-05-22 22:50:00+02:00,0.01
2022-05-22 22:51:00+02:00,0.06
2022-05-22 22:52:00+02:00,0.07
2022-05-22 22:53:00+02:00,0.08
2022-05-22 22:54:00+02:00,0.07
2022-05-22 22:55:00+02:00,0.14
2022-05-22 22:56:00+02:00,0.1
2022-05-22 22:57:00+02:00,0.05
2022-05-22 22:58:00+02:00,0.09
2022-05-22 22:59:00+02:00,0.14
2022-05-22 23:00:00+02:00,0.13
2022-05-22 23:01:00+02:00,0.19
2022-05-22 23:02:00+02:00,0.17
2022-05-22 23:03:00+02:00,0.18
2022-05-22 23:04:00+02:00,0.19
2022-05-22 23:05:00+02:00,0.23
2022-05-22 23:06:00+02:00,0.2
2022-05-22 23:07:00+02:00,0.23
2022-05-22 23:08:00+02:00,0.26
2022-05-22 23:09:00+02:00,0.16
2022-05-22 23:10:00+02:00,0.09
2022-05-22 23:11:00+02:00,0.03
2022-05-22 23:12:00+02:00,0.05
2022-05-22 23:13:00+02:00,-0.1
2022-05-22 23:14:00+02:00,-0.02
2022-05-22 23:15:00+02:00,0.07
2022-05-22 23:16:00+02:00,0.09
2022-05-22 23:17:00+02:00,0.11
2022-05-22 23:18:00+02:00,0.02
2022-05-22 23:19:00+02:00,-0.11
2022-05-22 23:20:00+02:00,-0.19
2022-05-22 23:21:00+02:00,-0.26
2022-05-22 23:22:00+02:00,-0.3
2022-05-22 23:23:00+02:00,-0.25
2022-05-22 23:24:00+02:00,-0.17
2022-05-22 23:25:00+02:00,-0.12
2022-05-22 23:26:00+02:00,-0.05
2022-05-22 23:27:00+02:00,-0.0
2022-05-22 23:28:00+02:00,-0.1
2022-05-22 23:29:00+02:00,0.07
2022-05-22 23:30:00+02:00,0.06
2022-05-22 23:31:00+02:00,0.03
2022-05-22 23:32:00+02:00,0.01
2022-05-22 23:33:00+02:00,0.05
2022-05-22 23:34:00+02:00,0.08
2022-05-22 23:35:00+02:00,0.21
2022-05-22 23:36:00+02:00,0.24
2022-05-22 23:37:00+02:00,0.17
2022-05-22 23:38:00+02:00,0.16
2022-05-22 23:39:00+02:00,0.4
2022-05-22 23:40:00+02:00,0.62
2022-05-22 23:41:00+02:00,0.8
2022-05-22 23:42:00+02:00,0.74
2022-05-22 23:43:00+02:00,0.68
2022-05-22 23:44:00+02:00,0.57
2022-05-22 23:45:00+02:00,0.48
2022-05-22 23:46:00+02:00,0.55
2022-05-22 23:47:00+02:00,0.67
2022-05-22 23:48:00+02:00,0.79
2022-05-22 23:49:00+02:00,0.9
2022-05-22 23:50:00+02:00,1.01
2022-05-22 23:51:00+02:00,0.79
2022-05-22 23:52:00+02:00,0.69
2022-05-22 23:53:00+02:00,0.55
2022-05-22 23:54:00+02:00,0.44
2022-05-22 23:55:00+02:00,0.36
2022-05-22 23:56:00+02:00,0.28
2022-05-22 23:57:00+02:00,0.2
2022-05-22 23:58:00+02:00,0.16
2022-05-22 23:59:00+02:00,0.12
2022-05-23 00:00:00+02:00,0.21
2022-05-23 00:01:00+02:00,0.15
2022-05-23 00:02:00+02:00,0.14
2022-05-23 00:03:00+02:00,0.25
2022-05-23 00:04:00+02:00,0.27
2022-05-23 00:05:00+02:00,0.26
2022-05-23 00:06:00+02:00,0.36
2022-05-23 00:07:00+02:00,0.28
2022-05-23 00:08:00+02:00,0.14
2022-05-23 00:09:00+02:00,-0.06
2022-05-23 00:10:00+02:00,-0.33
2022-05-23 00:11:00+02:00,-0.41
2022-05-23 00:12:00+02:00,-0.23
2022-05-23 00:13:00+02:00,0.09
2022-05-23 00:14:00+02:00,0.15
2022-05-23 00:15:00+02:00,0.43
2022-05-23 00:16:00+02:00,0.88
2022-05-23 00:17:00+02:00,1.29
2022-05-23 00:18:00+02:00,1.66
2022-05-23 00:19:00+02:00,2.04
2022-05-23 00:20:00+02:00,2.23
2022-05-23 00:21:00+02:00,2.04
2022-05-23 00:22:00+02:00,1.89
2022-05-23 00:23:00+02:00,1.74
2022-05-23 00:24:00+02:00,1.61
2022-05-23 00:25:00+02:00,1.44
2022-05-23 00:26:00+02:00,1.24
2022-05-23 00:27:00+02:00,1.04
2022-05-23 00:28:00+02:00,0.92
2022-05-23 00:29:00+02:00,0.79
2022-05-23 00:30:00+02:00,0.66
2022-05-23 00:31:00+02:00,0.58
2022-05-23 00:32:00+02:00,0.52
2022-05-23 00:33:00+02:00,0.43
2022-05-23 00:34:00+02:00,0.36
2022-05-23 00:35:00+02:00,0.29
2022-05-23 00:36:00+02:00,0.27
2022-05-23 00:37:00+02:00,0.24
2022-05-23 00:38:00+02:00,0.19
2022-05-23 00:39:00+02:00,0.11
2022-05-23 00:40:00+02:00,0.07
2022-05-23 00:41:00+02:00,0.07
2022-05-23 00:42:00+02:00,0.04
2022-05-23 00:43:00+02:00,0.04
2022-05-23 00:44:00+02:00,0.04
2022-05-23 00:45:00+02:00,0.05
2022-05-23 00:46:00+02:00,0.02
2022-05-23 00:47:00+02:00,-0.04
2022-05-23 00:48:00+02:00,-0.06
2022-05-23 00:49:00+02:00,-0.07
2022-05-23 00:50:00+02:00,-0.07
2022-05-23 00:51:00+02:00,-0.14
2022-05-23 00:52:00+02:00,-0.17
2022-05-23 00:53:00+02:00,-0.19
2022-05-23 00:54:00+02:00,-0.2
2022-05-23 00:55:00+02:00,-0.21
2022-05-23 00:56:00+02:00,-0.25
2022-05-23 00:57:00+02:00,-0.3
2022-05-23 00:58:00+02:00,-0.33
2022-05-23 00:59:00+02:00,-0.37
2022-05-23 01:00:00+02:00,-0.37
2022-05-23 01:01:00+02:00,-0.39
2022-05-23 01:02:00+02:00,-0.4
2022-05-23 01:03:00+02:00,-0.43
2022-05-23 01:04:00+02:00,-0.42
2022-05-23 01:05:00+02:00,-0.45
2022-05-23 01:06:00+02:00,-0.47
2022-05-23 01:07:00+02:00,-0.51
2022-05-23 01:08:00+02:00,-0.52
2022-05-23 01:09:00+02:00,-0.53
2022-05-23 01:10:00+02:00,-0.56
2022-05-23 01:11:00+02:00,-0.58
2022-05-23 01:12:00+02:00,-0.58
2022-05-23 01:13:00+02:00,-0.6
2022-05-23 01:14:00+02:00,-0.61
2022-05-23 01:15:00+02:00,-0.61
2022-05-23 01:16:00+02:00,-0.62
2022-05-23 01:17:00+02:00,-0.68
2022-05-23 01:18:00+02:00,-0.67
2022-05-23 01:19:00+02:00,-0.67
2022-05-23 01:20:00+02:00,-0.69
2022-05-23 01:21:00+02:00,-0.69
2022-05-23 01:22:00+02:00,-0.72
2022-05-23 01:23:00+02:00,-0.52
2022-05-23 01:24:00+02:00,-0.71
2022-05-23 01:25:00+02:00,-0.8
2022-05-23 01:26:00+02:00,-0.79
2022-05-23 01:27:00+02:00,-0.77
2022-05-23 01:28:00+02:00,-0.75
2022-05-23 01:29:00+02:00,-0.72
2022-05-23 01:30:00+02:00,-0.72
2022-05-23 01:31:00+02:00,-0.7
2022-05-23 01:32:00+02:00,-0.67
2022-05-23 01:33:00+02:00,-0.68
2022-05-23 01:34:00+02:00,-0.66
2022-05-23 01:35:00+02:00,-0.67
2022-05-23 01:36:00+02:00,-0.66
2022-05-23 01:37:00+02:00,-0.7
2022-05-23 01:38:00+02:00,-0.7
2022-05-23 01:39:00+02:00,-0.74
2022-05-23 01:40:00+02:00,-0.75
2022-05-23 01:41:00+02:00,-0.77
2022-05-23 01:42:00+02:00,-0.78
2022-05-23 01:43:00+02:00,-0.78
2022-05-23 01:44:00+02:00,-0.77
2022-05-23 01:45:00+02:00,-0.76
2022-05-23 01:46:00+02:00,-0.78
2022-05-23 01:47:00+02:00,-0.79
2022-05-23 01:48:00+02:00,-0.83
2022-05-23 01:49:00+02:00,-0.82
2022-05-23 01:50:00+02:00,-0.82
2022-05-23 01:51:00+02:00,-0.82
2022-05-23 01:52:00+02:00,-0.83
2022-05-23 01:53:00+02:00,-0.84
2022-05-23 01:54:00+02:00,-0.83
2022-05-23 01:55:00+02:00,-0.84
2022-05-23 01:56:00+02:00,-0.84
2022-05-23 01:57:00+02:00,-0.84
2022-05-23 01:58:00+02:00,-0.85
2022-05-23 01:59:00+02:00,-0.85
2022-05-23 02:00:00+02:00,-0.85
2022-05-23 02:01:00+02:00,-0.87
2022-05-23 02:02:00+02:00,-0.88
2022-05-23 02:03:00+02:00,-0.89
2022-05-23 02:04:00+02:00,-0.89
2022-05-23 02:05:00+02:00,-0.9
2022-05-23 02:06:00+02:00,-0.9
2022-05-23 02:07:00+02:00,-0.9
2022-05-23 02:08:00+02:00,-0.87
2022-05-23 02:09:00+02:00,-0.9
2022-05-23 02:10:00+02:00,-0.91
2022-05-23 02:11:00+02:00,-0.88
2022-05-23 02:12:00+02:00,-0.86
2022-05-23 02:13:00+02:00,-0.89
2022-05-23 02:14:00+02:00,-0.23
2022-05-23 02:15:00+02:00,-0.05
2022-05-23 02:16:00+02:00,0.15
2022-05-23 02:17:00+02:00,0.28
2022-05-23 02:18:00+02:00,0.4
2022-05-23 02:19:00+02:00,0.53
2022-05-23 02:20:00+02:00,0.62
2022-05-23 02:21:00+02:00,0.68
2022-05-23 02:22:00+02:00,0.74
2022-05-23 02:23:00+02:00,0.76
2022-05-23 02:24:00+02:00,0.78
2022-05-23 02:25:00+02:00,0.75
2022-05-23 02:26:00+02:00,0.75
2022-05-23 02:27:00+02:00,0.75
2022-05-23 02:28:00+02:00,0.75
2022-05-23 02:29:00+02:00,0.74
2022-05-23 02:30:00+02:00,0.71
2022-05-23 02:31:00+02:00,0.56
2022-05-23 02:32:00+02:00,0.41
2022-05-23 02:33:00+02:00,0.3
2022-05-23 02:34:00+02:00,0.21
2022-05-23 02:35:00+02:00,0.1
2022-05-23 02:36:00+02:00,0.03
2022-05-23 02:37:00+02:00,-0.01
2022-05-23 02:38:00+02:00,-0.08
2022-05-23 02:39:00+02:00,-0.14
2022-05-23 02:40:00+02:00,-0.18
2022-05-23 02:41:00+02:00,-0.23
2022-05-23 02:42:00+02:00,-0.27
2022-05-23 02:43:00+02:00,-0.29
2022-05-23 02:44:00+02:00,-0.33
2022-05-23 02:45:00+02:00,-0.33
2022-05-23 02:46:00+02:00,-0.35
2022-05-23 02:47:00+02:00,-0.32
2022-05-23 02:48:00+02:00,-0.29
2022-05-23 02:49:00+02:00,-0.15
2022-05-23 02:50:00+02:00,-0.04
2022-05-23 02:51:00+02:00,0.01
2022-05-23 02:52:00+02:00,0.05
2022-05-23 02:53:00+02:00,0.07
2022-05-23 02:54:00+02:00,0.11
2022-05-23 02:55:00+02:00,0.15
2022-05-23 02:56:00+02:00,0.19
2022-05-23 02:57:00+02:00,0.21
2022-05-23 02:58:00+02:00,0.26
2022-05-23 02:59:00+02:00,0.31
2022-05-23 03:00:00+02:00,0.45
2022-05-23 03:01:00+02:00,0.52
2022-05-23 03:02:00+02:00,0.65
2022-05-23 03:03:00+02:00,0.75
2022-05-23 03:04:00+02:00,0.84
2022-05-23 03:05:00+02:00,0.93
2022-05-23 03:06:00+02:00,1.0
2022-05-23 03:07:00+02:00,1.02
2022-05-23 03:08:00+02:00,1.06
2022-05-23 03:09:00+02:00,1.12
2022-05-23 03:10:00+02:00,1.15
2022-05-23 03:11:00+02:00,1.18
2022-05-23 03:12:00+02:00,1.18
2022-05-23 03:13:00+02:00,1.18
2022-05-23 03:14:00+02:00,1.19
2022-05-23 03:15:00+02:00,1.2
2022-05-23 03:16:00+02:00,1.2
2022-05-23 03:17:00+02:00,1.22
2022-05-23 03:18:00+02:00,1.19
2022-05-23 03:19:00+02:00,1.18
2022-05-23 03:20:00+02:00,1.15
2022-05-23 03:21:00+02:00,1.12
2022-05-23 03:22:00+02:00,1.1
2022-05-23 03:23:00+02:00,1.05
2022-05-23 03:24:00+02:00,1.0
2022-05-23 03:25:00+02:00,0.97
2022-05-23 03:26:00+02:00,0.93
2022-05-23 03:27:00+02:00,0.9
2022-05-23 03:28:00+02:00,0.88
2022-05-23 03:29:00+02:00,0.84
2022-05-23 03:30:00+02:00,0.85
2022-05-23 03:31:00+02:00,0.83
2022-05-23 03:32:00+02:00,0.81
2022-05-23 03:33:00+02:00,0.8
2022-05-23 03:34:00+02:00,0.79
2022-05-23 03:35:00+02:00,0.77
2022-05-23 03:36:00+02:00,0.76
2022-05-23 03:37:00+02:00,0.68
2022-05-23 03:38:00+02:00,0.63
2022-05-23 03:39:00+02:00,0.57
2022-05-23 03:40:00+02:00,0.53
2022-05-23 03:41:00+02:00,0.52
2022-05-23 03:42:00+02:00,0.49
2022-05-23 03:43:00+02:00,0.5
2022-05-23 03:44:00+02:00,0.46
2022-05-23 03:45:00+02:00,0.46
2022-05-23 03:46:00+02:00,0.62
2022-05-23 03:47:00+02:00,0.76
2022-05-23 03:48:00+02:00,0.95
2022-05-23 03:49:00+02:00,1.11
2022-05-23 03:50:00+02:00,1.29
2022-05-23 03:51:00+02:00,1.44
2022-05-23 03:52:00+02:00,1.58
2022-05-23 03:53:00+02:00,1.68
2022-05-23 03:54:00+02:00,1.8
2022-05-23 03:55:00+02:00,1.91
2022-05-23 03:56:00+02:00,1.93
2022-05-23 03:57:00+02:00,1.8
2022-05-23 03:58:00+02:00,1.63
2022-05-23 03:59:00+02:00,1.55
2022-05-23 04:00:00+02:00,1.47
2022-05-23 04:01:00+02:00,1.39
2022-05-23 04:02:00+02:00,1.32
2022-05-23 04:03:00+02:00,1.27
2022-05-23 04:04:00+02:00,1.22
2022-05-23 04:05:00+02:00,1.21
2022-05-23 04:06:00+02:00,1.15
2022-05-23 04:07:00+02:00,1.1
2022-05-23 04:08:00+02:00,1.07
2022-05-23 04:09:00+02:00,0.98
2022-05-23 04:10:00+02:00,0.91
2022-05-23 04:11:00+02:00,0.83
2022-05-23 04:12:00+02:00,0.79
2022-05-23 04:13:00+02:00,0.74
2022-05-23 04:14:00+02:00,0.74
2022-05-23 04:15:00+02:00,0.73
2022-05-23 04:16:00+02:00,0.7
2022-05-23 04:17:00+02:00,0.7
2022-05-23 04:18:00+02:00,0.65
2022-05-23 04:19:00+02:00,0.62
2022-05-23 04:20:00+02:00,0.65
2022-05-23 04:21:00+02:00,0.61
2022-05-23 04:22:00+02:00,0.58
2022-05-23 04:23:00+02:00,0.62
2022-05-23 04:24:00+02:00,0.63
2022-05-23 04:25:00+02:00,0.62
2022-05-23 04:26:00+02:00,0.65
2022-05-23 04:27:00+02:00,0.63
2022-05-23 04:28:00+02:00,0.64
2022-05-23 04:29:00+02:00,0.64
2022-05-23 04:30:00+02:00,0.65
2022-05-23 04:31:00+02:00,0.64
2022-05-23 04:32:00+02:00,0.66
2022-05-23 04:33:00+02:00,0.65
2022-05-23 04:34:00+02:00,0.65
2022-05-23 04:35:00+02:00,0.64
2022-05-23 04:36:00+02:00,0.66
2022-05-23 04:37:00+02:00,0.67
2022-05-23 04:38:00+02:00,0.69
2022-05-23 04:39:00+02:00,0.69
2022-05-23 04:40:00+02:00,0.72
2022-05-23 04:41:00+02:00,0.74
2022-05-23 04:42:00+02:00,0.77
2022-05-23 04:43:00+02:00,0.82
2022-05-23 04:44:00+02:00,0.88
2022-05-23 04:45:00+02:00,0.91
2022-05-23 04:46:00+02:00,0.98
2022-05-23 04:47:00+02:00,1.02
2022-05-23 04:48:00+02:00,0.95
2022-05-23 04:49:00+02:00,0.92
2022-05-23 04:50:00+02:00,0.9
2022-05-23 04:51:00+02:00,0.82
2022-05-23 04:52:00+02:00,0.5
2022-05-23 04:53:00+02:00,-0.34
2022-05-23 04:54:00+02:00,-0.36
2022-05-23 04:55:00+02:00,-0.47
2022-05-23 04:56:00+02:00,-0.59
2022-05-23 04:57:00+02:00,-0.71
2022-05-23 04:58:00+02:00,-0.77
2022-05-23 04:59:00+02:00,-0.85
2022-05-23 05:00:00+02:00,-0.95
2022-05-23 05:01:00+02:00,-1.02
2022-05-23 05:02:00+02:00,-1.06
2022-05-23 05:03:00+02:00,-1.13
2022-05-23 05:04:00+02:00,-1.15
2022-05-23 05:05:00+02:00,-1.17
2022-05-23 05:06:00+02:00,-1.19
2022-05-23 05:07:00+02:00,-1.25
2022-05-23 05:08:00+02:00,-1.2
2022-05-23 05:09:00+02:00,-1.23
2022-05-23 05:10:00+02:00,-1.27
2022-05-23 05:11:00+02:00,-1.26
2022-05-23 05:12:00+02:00,-1.28
2022-05-23 05:13:00+02:00,-1.31
2022-05-23 05:14:00+02:00,-1.32
2022-05-23 05:15:00+02:00,-1.31
2022-05-23 05:16:00+02:00,-1.3
2022-05-23 05:17:00+02:00,-1.34
2022-05-23 05:18:00+02:00,-1.38
2022-05-23 05:19:00+02:00,-1.41
2022-05-23 05:20:00+02:00,-1.35
2022-05-23 05:21:00+02:00,-1.34
2022-05-23 05:22:00+02:00,-1.3
2022-05-23 05:23:00+02:00,-1.26
2022-05-23 05:24:00+02:00,-1.2
